DATE,Order_id,NEWVERTICAL_Merchant,MerchantID,User_id,GMV,Service Group
2021-06-28,13371556097,Airtime,30,4132641,42000,data
2021-06-28,13358220696,Airtime,30,28151813,1000,data
2021-06-28,13343552316,Airtime,30,33032803,14000,data
2021-06-28,13354487992,Airtime,30,40749316,10000,data
2021-06-28,13337267724,Airtime,43,44727432,20000,data
2021-06-28,13374977645,Airtime,43,52454698,1000,data
2021-06-28,13338954616,Airtime,43,53294343,20000,data
2021-06-28,13366022737,Cashin Bank,43,48635147,13000,data
2021-06-28,13365370767,Airtime,41,39568226,30000,data
2021-06-28,13325749402,Airtime,41,50732721,40000,data
2021-06-28,13343556869,Airtime,41,50542607,10000,data
2021-06-28,13307839992,Airtime,41,45347292,70000,data
2021-06-28,13368808513,Airtime,41,42077444,25000,data
2021-06-28,13281417919,Airtime,41,56220562,90000,data
2021-06-28,13365376581,Airtime,41,50917772,10000,data
2021-06-28,13368427240,Airtime,41,24499237,10000,data
2021-06-28,13360794072,Cashin Bank,41,48823301,30000,data
2021-06-28,13332576954,Cashin Bank,41,55526975,30000,data
2021-06-28,13361340638,Airtime,41,48823301,30000,data
2021-06-28,13349921086,Airtime,41,45970515,10000,data
2021-06-28,13366107047,Airtime,41,34368033,10000,data
2021-06-28,13347778695,Airtime,41,54771199,15000,data
2021-06-28,13359920908,Airtime,41,55882377,30000,data
2021-06-28,13301222406,Airtime,41,27777583,70000,data
2021-06-28,13347206113,Airtime,41,40987953,15000,data
2021-06-28,13333144342,Airtime,41,34132440,30000,data
2021-06-28,13248987868,Airtime,41,56162465,40000,data
2021-06-28,13366978895,Cashin Bank,41,34368033,10000,data
2021-06-28,13373944196,Airtime,41,40421159,10000,data
2021-06-28,13359391021,Airtime,41,11431165,10000,data
2021-06-28,13353615339,Airtime,41,57591657,30000,data
2021-06-28,13360904817,Cashin Bank,41,54394434,60000,data
2021-06-28,13339361181,Airtime,41,41324645,15000,data
2021-06-28,13375442188,Airtime,41,39949010,55000,data
2021-06-28,13349920077,Airtime,41,57201416,15000,data
2021-06-28,13370681672,Airtime,41,45579826,10000,data
2021-06-28,13361928492,Airtime,41,6568658,10000,data
2021-06-28,13332220704,Airtime,41,55526975,30000,data
2021-06-28,13340775091,Cashin Bank,30,24843183,14000,data
2021-06-28,13340523333,Airtime,30,24843183,14000,data
2021-06-28,13344880250,Cashin Bank,30,25801751,46000,data
2021-06-28,13371556276,Airtime,30,24499237,14000,data
2021-06-28,13371557865,Airtime,30,24499237,14000,data
2021-06-28,13344618938,Airtime,30,25801751,56000,data
2021-06-29,13418095324,Supermarket,3,42769630,776527,supermarket
2021-06-29,13416390569,Supermarket,3,38907116,85000,supermarket
2021-06-29,13388792527,Cashin Bank,37,36105495,422000,marketplace
2021-06-29,13417554294,Marketplace,37,56194147,90000,marketplace
2021-06-29,13398981776,Marketplace,37,10071920,415000,marketplace
2021-06-29,13407915552,Marketplace,37,38735494,665900,marketplace
2021-06-29,13387906983,Marketplace,37,36105495,522000,marketplace
2021-06-29,13409222505,Marketplace,37,58079394,380400,marketplace
2021-06-29,13388705985,Marketplace,37,41142803,731499,marketplace
2021-06-29,13404492498,Supermarket,25,57519813,150000,supermarket
2021-06-29,13409536523,Supermarket,9,58079394,200000,supermarket
2021-06-29,13396879193,Supermarket,9,45611501,675384,supermarket
2021-06-29,13412840242,supermarket,9,2961507,392049,supermarket
2021-06-29,13409537979,Supermarket,9,58079394,300000,supermarket
2021-06-29,13388694830,CVS,28,45937076,7000,cvs
2021-06-29,13416238656,CVS,28,51893905,27000,cvs
2021-06-29,13411815586,Cashin Chain,28,47308429,900000,cvs
2021-06-29,13408576265,Cashin Chain,28,52760440,100000,cvs
2021-06-29,13402970253,Cashin Chain,28,41617653,200000,cvs
2021-06-29,13412906898,Cashin Chain,28,42518863,200000,cvs
2021-06-29,13406623111,CVS,28,44885398,31000,cvs
2021-06-29,13394709678,Cashin Chain,28,43700744,500000,cvs
2021-06-29,13390687286,Cashin Chain,28,26728881,300000,cvs
2021-06-29,13400559439,CVS,8,55413236,13000,cvs
2021-06-29,13409535140,CVS,8,43002531,25000,cvs
2021-06-29,13389699442,CVS,8,39585441,15000,cvs
2021-06-29,13398621093,CVS,8,48624232,10000,cvs
2021-06-29,13398365118,CVS,8,48624232,27000,cvs
2021-06-29,13379851105,CVS,8,40459885,21000,cvs
2021-06-29,13412499125,CVS,8,46867451,19000,cvs
2021-06-29,13417687238,CVS,8,45715726,22000,cvs
2021-06-29,13379310435,CVS,8,50885879,20000,cvs
2021-06-29,13399796289,CVS,8,50885879,14000,cvs
2021-06-29,13418680593,CVS,8,37352630,49000,cvs
2021-06-29,13408688814,CVS,9,44781070,9000,cvs
2021-06-29,13419940000,CVS,5,8152025,113000,cvs
2021-06-29,13379935239,CVS,15,39780183,311000,cvs
2021-06-29,13395380675,Marketplace,24,41770391,131000,marketplace
2021-06-29,13397019137,Marketplace,24,53096461,713140,marketplace
2021-06-29,13400560988,Marketplace,24,55718199,146040,marketplace
2021-06-29,13402201495,Marketplace,24,49773402,128700,marketplace
2021-06-29,13407040598,Marketplace,24,53247730,83900,marketplace
2021-06-29,13405439126,Marketplace,24,4762521,165942,marketplace
2021-06-29,13384146432,Marketplace,24,56008937,17000,marketplace
2021-06-29,13421989142,Marketplace,24,57341117,33000,marketplace
2021-06-29,13417069671,Marketplace,24,4762521,71028,marketplace
2021-06-29,13412141151,Marketplace,24,38478749,23000,marketplace
2021-06-29,13398624255,Marketplace,24,51185369,96900,marketplace
2021-06-29,13390499607,Marketplace,24,41352045,236100,marketplace
2021-06-29,13416396006,Marketplace,24,48553495,75348,marketplace
2021-06-29,13419284097,Marketplace,24,35873781,199300,marketplace
2021-06-29,13410214977,Marketplace,24,35873781,452123,marketplace
2021-06-29,13380651618,Marketplace,24,42887596,220827,marketplace
2021-06-29,13410604166,Marketplace,24,57341117,33000,marketplace
2021-06-29,13407404809,Marketplace,24,53247730,73700,marketplace
2021-06-29,13383618295,Marketplace,24,56008937,299000,marketplace
2021-06-29,13384440097,Marketplace,24,56008937,28000,marketplace
2021-06-29,13422311117,Marketplace,24,57341117,33000,marketplace
2021-06-29,13416921714,Marketplace,24,57341117,33000,marketplace
2021-06-29,13409624417,Marketplace,24,57341117,33000,marketplace
2021-06-29,13395380994,Marketplace,24,53683356,128700,marketplace
2021-06-29,13411663247,Marketplace,24,57341117,33000,marketplace
2021-06-29,13417685633,Marketplace,24,53247730,83700,marketplace
2021-06-29,13390343615,Marketplace,24,46546169,59500,marketplace
2021-06-29,13417070639,Marketplace,24,37168721,31575,marketplace
2021-06-29,13407407338,Marketplace,24,55617498,49635,marketplace
2021-06-29,13411270881,Marketplace,24,57341117,33000,marketplace
2021-06-29,13395668371,Marketplace,24,55617498,73600,marketplace
2021-06-29,13417479237,Marketplace,24,61227735,47481,marketplace
2021-06-29,13387940445,Airtime,30,41406526,10000,data
2021-06-29,13421268286,Airtime,30,45616718,10000,data
2021-06-29,13417573391,Airtime,30,56427879,28000,data
2021-06-29,13417860520,Airtime,30,50098098,10000,data
2021-06-29,13405703611,Airtime,30,34614352,10000,data
2021-06-29,13396561019,Airtime,43,49189155,1500,data
2021-06-29,13378726470,Airtime,43,44624035,1000,data
2021-06-29,13394030894,Airtime,43,44746816,13000,data
2021-06-29,13399438841,Cashin Bank,41,52509382,20000,data
2021-06-29,13417205607,Airtime,41,50126969,55000,data
2021-06-29,13410961906,Airtime,41,33840105,10000,data
2021-06-29,13389902144,Airtime,41,49434621,15000,data
2021-06-29,13398387759,Airtime,41,52509382,30000,data
2021-06-29,13413438579,Airtime,41,45053721,15000,data
2021-06-29,13360868806,Airtime,41,54394434,70000,data
2021-06-29,13394654953,Airtime,41,55481515,90000,data
2021-06-29,13389905830,Airtime,41,52999117,15000,data
2021-06-29,13420074664,Airtime,41,45949439,15000,data
2021-06-29,13381027715,Airtime,41,35707269,15000,data
2021-06-29,13378724616,Airtime,41,59420504,30000,data
2021-06-29,13397447685,Airtime,41,24618012,15000,data
2021-06-29,13388976513,Airtime,41,46180156,90000,data
2021-06-29,13386207400,Airtime,41,58367725,30000,data
2021-06-29,13406705934,Airtime,41,27777583,10000,data
2021-06-29,13399486086,Airtime,30,40000926,20000,data
2021-06-29,13387153276,Airtime,30,49774887,42000,data
2021-06-29,13410354754,Cashin Bank,30,23187848,10000,data
2021-06-29,13409427504,Airtime,30,23187848,20000,data
2021-06-29,13400207913,Airtime,43,50335286,15000,data
2021-06-29,13380096198,Airtime,43,59134709,100000,data
2021-06-29,13393155420,Airtime,43,30007500,15000,data
2021-06-29,13381742508,Airtime,43,51639505,3000,data
2021-06-30,13449905921,Supermarket,3,38907116,41000,supermarket
2021-06-30,13446440988,CVS,18,1018832,96000,cvs
2021-06-30,13452952210,Cashin Bank,37,24837425,469000,marketplace
2021-06-30,13452952251,Marketplace,37,24837425,469000,marketplace
2021-06-30,13449441868,Marketplace,37,61267321,607262,marketplace
2021-06-30,13446112568,Marketplace,37,55182806,340000,marketplace
2021-06-30,13441010789,Supermarket,25,52316209,150000,supermarket
2021-06-30,13445579027,Supermarket,25,52330583,150000,supermarket
2021-06-30,13445193384,Supermarket,25,52331485,150000,supermarket
2021-06-30,13445587756,Supermarket,25,52317001,150000,supermarket
2021-06-30,13441384884,Supermarket,25,52312425,150000,supermarket
2021-06-30,13441091550,Supermarket,25,52315421,150000,supermarket
2021-06-30,13445475568,Supermarket,25,52330017,150000,supermarket
2021-06-30,13445584699,Coffee chains and Milk tea,31,41919866,49000,Coffee chains and Milk tea
2021-06-30,13431159329,Supermarket,25,58920590,354500,supermarket
2021-06-30,13449448074,Supermarket,9,54223739,150313,supermarket
2021-06-30,13458573293,Supermarket,9,46067020,640600,supermarket
2021-06-30,13438842316,Supermarket,9,59134709,300000,supermarket
2021-06-30,13438847064,Supermarket,9,61267321,300000,supermarket
2021-06-30,13458568905,Supermarket,9,56983385,569300,supermarket
2021-06-30,13452060539,Cashin Chain,28,52760440,100000,cvs
2021-06-30,13429567545,Cashin Chain,28,56008937,50000,cvs
2021-06-30,13455798322,Cashin Chain,28,44885398,160000,cvs
2021-06-30,13448342876,Cashin Chain,28,47308429,1000000,cvs
2021-06-30,13458350729,Cashin Chain,28,42525311,1300000,cvs
2021-06-30,13454426357,Cashin Chain,28,47308429,200000,cvs
2021-06-30,13433160016,Cashin Chain,28,56008937,50000,cvs
2021-06-30,13456555002,Cashin Chain,28,35335051,400000,cvs
2021-06-30,13463671114,CVS,8,49280099,48000,cvs
2021-06-30,13436517938,CVS,8,44328983,10000,cvs
2021-06-30,13425266204,CVS,8,49686091,52000,cvs
2021-06-30,13424594939,CVS,8,48624232,12000,cvs
2021-06-30,13465164183,CVS,8,43790921,38000,cvs
2021-06-30,13425463624,CVS,8,49686091,4000,cvs
2021-06-30,13442100300,CVS,8,44328983,4000,cvs
2021-06-30,13463012434,CVS,8,59693019,18000,cvs
2021-06-30,13433518545,CVS,8,40459885,97000,cvs
2021-06-30,13446859399,CVS,8,49686091,20000,cvs
2021-06-30,13449770531,CVS,8,43705177,21000,cvs
2021-06-30,13431349073,CVS,5,51249641,15000,cvs
2021-06-30,13456661914,CVS,15,47107003,19000,cvs
2021-06-30,13435584443,CVS,15,41786793,16000,cvs
2021-06-30,13435466314,CVS,15,41786793,31000,cvs
2021-06-30,13445908115,CVS,15,47107003,24000,cvs
2021-06-30,13446756776,Marketplace,24,57341117,33000,marketplace
2021-06-30,13435156959,Marketplace,24,57341117,33000,marketplace
2021-06-30,13423033997,Marketplace,24,60339147,485302,marketplace
2021-06-30,13425262937,Marketplace,24,57341117,33000,marketplace
2021-06-30,13456659633,Marketplace,24,46602603,54100,marketplace
2021-06-30,13450356093,Marketplace,24,47185433,709775,marketplace
2021-06-30,13453798493,Marketplace,24,35873781,61403,marketplace
2021-06-30,13424052474,Marketplace,24,57341117,33000,marketplace
2021-06-30,13453720999,Marketplace,24,35873781,94010,marketplace
2021-06-30,13453200335,Marketplace,24,55617498,43515,marketplace
2021-06-30,13445470268,Marketplace,24,52366206,95906,marketplace
2021-06-30,13433137564,Marketplace,24,57341117,33000,marketplace
2021-06-30,13433526352,Marketplace,24,57341117,33000,marketplace
2021-06-30,13432647797,Marketplace,24,47154157,69105,marketplace
2021-06-30,13439659902,Marketplace,24,57341117,33000,marketplace
2021-06-30,13434627874,Marketplace,24,57341117,33000,marketplace
2021-06-30,13423028933,Marketplace,24,57341117,33000,marketplace
2021-06-30,13425464435,Marketplace,24,41932958,20000,marketplace
2021-06-30,13435465326,Marketplace,24,42447882,54000,marketplace
2021-06-30,13423639100,Marketplace,24,57341117,33000,marketplace
2021-06-30,13437733048,Marketplace,24,23612258,148520,marketplace
2021-06-30,13441096341,Marketplace,24,57341117,33000,marketplace
2021-06-30,13423764984,Marketplace,24,60339147,80681,marketplace
2021-06-30,13440661348,Marketplace,24,57341117,33000,marketplace
2021-06-30,13445586964,Marketplace,24,57341117,33000,marketplace
2021-06-30,13442103401,Marketplace,24,41352045,156406,marketplace
2021-06-30,13457732001,Marketplace,24,35873781,91600,marketplace
2021-06-30,13445190931,Marketplace,24,57341117,33000,marketplace
2021-06-30,13446447650,Marketplace,24,57341117,33000,marketplace
2021-06-30,13453317146,Marketplace,24,41236866,181740,marketplace
2021-06-30,13433621334,Marketplace,24,47817568,47800,marketplace
2021-06-30,13445907807,Marketplace,24,57341117,33000,marketplace
2021-06-30,13438050070,Marketplace,24,57341117,33000,marketplace
2021-06-30,13443059610,Marketplace,24,31879224,258000,marketplace
2021-06-30,13432530046,Marketplace,24,57341117,33000,marketplace
2021-06-30,13443492192,Marketplace,24,57341117,33000,marketplace
2021-06-30,13443949512,Marketplace,24,16084381,32509,marketplace
2021-06-30,13423762416,Marketplace,24,57341117,29000,marketplace
2021-06-30,13445906736,Marketplace,24,60339147,120021,marketplace
2021-06-30,13465057432,Airtime,30,22542310,10000,data
2021-06-30,13437144701,Airtime,30,42879238,5000,data
2021-06-30,13462683056,Airtime,43,44746816,20000,data
2021-06-30,13447006513,Airtime,43,35848172,20000,data
2021-06-30,13434394694,Airtime,41,26968526,10000,data
2021-06-30,13443740000,Airtime,41,54771199,15000,data
2021-06-30,13464429376,Airtime,41,52498554,10000,data
2021-06-30,13427356445,Airtime,41,43876254,90000,data
2021-06-30,13434862763,Airtime,41,50126969,15000,data
2021-06-30,13447119273,Airtime,41,54345124,30000,data
2021-06-30,13445300988,Airtime,41,42564780,10000,data
2021-06-30,13447236520,Cashin Bank,41,54345124,30000,data
2021-06-30,13440748459,Airtime,41,52999117,30000,data
2021-06-30,13447560970,Airtime,41,57423784,15000,data
2021-06-30,13458643908,Cashin Bank,41,44265728,10000,data
2021-06-30,13437708173,Airtime,41,52459222,15000,data
2021-06-30,13458024559,Airtime,41,35775538,15000,data
2021-06-30,13458124986,Cashin Bank,41,35775538,15000,data
2021-06-30,13458389697,Airtime,41,44265728,10000,data
2021-06-30,13422630917,Airtime,41,51449594,30000,data
2021-06-30,13433204773,Airtime,41,39280820,15000,data
2021-06-30,13461910657,Airtime,30,34524278,42000,data
2021-06-30,13448998996,Airtime,30,29485546,28000,data
2021-06-30,13450962105,Airtime,30,45137571,28000,data
2021-06-30,13447687092,Airtime,43,56487544,7500,data
2021-06-30,13447515008,Cashin Bank,43,35848172,10000,data
2021-06-30,13440154663,Airtime,43,52103322,7500,data
2021-07-01,13499258773,Marketplace,37,58819690,501257,marketplace
2021-07-01,13503958287,Marketplace,37,56434310,44000,marketplace
2021-07-01,13511083096,Marketplace,37,49332819,822000,marketplace
2021-07-01,13497997318,Marketplace,37,58819690,1025658,marketplace
2021-07-01,13490051007,Marketplace,37,48926268,103000,marketplace
2021-07-01,13511083027,Cashin Bank,37,49332819,822000,marketplace
2021-07-01,13497995609,Supermarket,9,48704677,845370,supermarket
2021-07-01,13499444707,Cashin Chain,28,52760440,100000,cvs
2021-07-01,13497470096,Cashin Chain,28,28568055,150000,cvs
2021-07-01,13510512990,CVS,28,44124404,18000,cvs
2021-07-01,13506272567,CVS,28,51893905,66000,cvs
2021-07-01,13479079205,Cashin Chain,28,2625570,200000,cvs
2021-07-01,13492979169,Coffee chains and Milk tea,32,52613295,150300,Coffee chains and Milk tea
2021-07-01,13493324685,Coffee chains and Milk tea,32,49051978,150300,Coffee chains and Milk tea
2021-07-01,13492979646,Coffee chains and Milk tea,32,52613295,150300,Coffee chains and Milk tea
2021-07-01,13494567029,Coffee chains and Milk tea,32,51863156,234000,Coffee chains and Milk tea
2021-07-01,13497988772,CVS,8,44328983,13000,cvs
2021-07-01,13509819192,CVS,8,50738083,6000,cvs
2021-07-01,13509387595,CVS,8,44328983,24000,cvs
2021-07-01,13500601342,CVS,5,51249641,9500,cvs
2021-07-01,13503469157,Marketplace,24,52319280,121141,marketplace
2021-07-01,13480909488,Marketplace,24,53683356,43290,marketplace
2021-07-01,13501413879,Marketplace,24,39635994,93000,marketplace
2021-07-01,13503866476,Marketplace,24,31058664,40865,marketplace
2021-07-01,13504250065,Marketplace,24,40358678,96755,marketplace
2021-07-01,13469413901,Marketplace,24,61166729,10000,marketplace
2021-07-01,13509955896,Marketplace,24,35873781,85900,marketplace
2021-07-01,13502255681,Marketplace,24,52319280,779200,marketplace
2021-07-01,13480186622,Marketplace,24,43649274,62299,marketplace
2021-07-01,13484417797,Marketplace,24,35834143,90000,marketplace
2021-07-01,13471767803,Marketplace,24,58529638,81235,marketplace
2021-07-01,13484416690,Marketplace,24,55736784,51000,marketplace
2021-07-01,13469061299,Marketplace,24,18965882,49652,marketplace
2021-07-01,13507328166,Marketplace,24,53247730,279000,marketplace
2021-07-01,13510399269,Marketplace,24,35873781,60512,marketplace
2021-07-01,13509384501,Marketplace,24,53247730,225380,marketplace
2021-07-01,13502643681,Marketplace,24,52319280,700100,marketplace
2021-07-01,13496255368,Marketplace,24,47154157,78160,marketplace
2021-07-01,13475049596,Marketplace,24,38400239,196639,marketplace
